date,CI_mean,CI_p90,n_valid,src,engine
2024-05-17 14:00:48+00:00,0.000435579422628507,5.0000002374872565e-05,1016117,S3M_OLCI_EFRNT.20240517.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-18 13:40:37+00:00,0.0002927056048065424,5.0000002374872565e-05,1064271,S3M_OLCI_EFRNT.20240518.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-19 13:47:22+00:00,0.00031673809280619025,5.0000002374872565e-05,1362468,S3M_OLCI_EFRNT.20240519.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-20 13:33:11+00:00,0.00044169413740746677,5.0000002374872565e-05,1092608,S3M_OLCI_EFRNT.20240520.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-21 13:57:04+00:00,0.0003044728946406394,5.0000002374872565e-05,1263262,S3M_OLCI_EFRNT.20240521.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-22 13:39:53+00:00,0.00029751681722700596,5.0000002374872565e-05,1401554,S3M_OLCI_EFRNT.20240522.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-23 13:46:37+00:00,0.0002674259594641626,5.0000002374872565e-05,1573192,S3M_OLCI_EFRNT.20240523.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-24 14:19:30+00:00,0.0003574448637664318,5.0000002374872565e-05,1442747,S3M_OLCI_EFRNT.20240524.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-25 13:53:20+00:00,0.00026490073651075363,5.0000002374872565e-05,1440130,S3M_OLCI_EFRNT.20240525.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-26 13:36:09+00:00,0.0003168823604937643,5.000000601285137e-05,1573183,S3M_OLCI_EFRNT.20240526.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-27 13:45:52+00:00,0.0003886456834152341,5.000000601285137e-05,1224400,S3M_OLCI_EFRNT.20240527.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-28 14:15:48+00:00,0.00035584901343099773,5.0000002374872565e-05,1316407,S3M_OLCI_EFRNT.20240528.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-29 13:49:37+00:00,0.00030885153682902455,5.000000601285137e-05,1729309,S3M_OLCI_EFRNT.20240529.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-30 13:35:27+00:00,0.0003042146854568273,5.0000002374872565e-05,1833068,S3M_OLCI_EFRNT.20240530.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-05-31 13:42:09+00:00,0.0003660145157482475,5.000000601285137e-05,1627512,S3M_OLCI_EFRNT.20240531.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-01 14:12:05+00:00,0.0004585571005009115,5.000000601285137e-05,1166502,S3M_OLCI_EFRNT.20240601.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-02 13:48:54+00:00,0.0003609946870710701,5.0000002374872565e-05,1296017,S3M_OLCI_EFRNT.20240602.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-03 13:31:44+00:00,0.0003600784984882921,5.0000002374872565e-05,1473017,S3M_OLCI_EFRNT.20240603.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-04 13:41:26+00:00,0.0003690076991915703,5.0000002374872565e-05,1267325,S3M_OLCI_EFRNT.20240604.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-05 14:08:22+00:00,0.000421209231717512,5.0000002374872565e-05,1013883,S3M_OLCI_EFRNT.20240605.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-06 13:45:11+00:00,0.00037671648897230625,5.0000002374872565e-05,1392648,S3M_OLCI_EFRNT.20240606.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-07 13:54:52+00:00,0.0003907927020918578,5.0000002374872565e-05,1458666,S3M_OLCI_EFRNT.20240607.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-08 13:37:42+00:00,0.0004466725222300738,5.0000002374872565e-05,1216723,S3M_OLCI_EFRNT.20240608.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-09 14:04:38+00:00,0.0005493403295986354,0.0002304781082784757,1242462,S3M_OLCI_EFRNT.20240609.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-10 13:44:27+00:00,0.0003785232547670603,5.000000601285137e-05,1569524,S3M_OLCI_EFRNT.20240610.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-11 13:51:08+00:00,0.0004881464410573244,5.514241638593376e-05,1357892,S3M_OLCI_EFRNT.20240611.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-12 13:36:57+00:00,0.0004596881626639515,5.0000002374872565e-05,1278659,S3M_OLCI_EFRNT.20240612.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-13 14:00:53+00:00,0.00048680705367587507,5.000000601285137e-05,1244636,S3M_OLCI_EFRNT.20240613.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-14 13:40:42+00:00,0.0004253020160831511,0.00012059401342412457,1586509,S3M_OLCI_EFRNT.20240614.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-15 13:47:23+00:00,0.0004386887012515217,5.000000601285137e-05,1347999,S3M_OLCI_EFRNT.20240615.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-16 13:33:11+00:00,0.0005697657470591366,6.320375541690737e-05,1105200,S3M_OLCI_EFRNT.20240616.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-17 13:57:08+00:00,0.0005171953234821558,0.00011492889461806044,1219287,S3M_OLCI_EFRNT.20240617.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-18 13:39:57+00:00,0.00035576935624703765,5.0000002374872565e-05,1404870,S3M_OLCI_EFRNT.20240618.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-19 13:46:37+00:00,0.00044642770080827177,5.0000002374872565e-05,1319140,S3M_OLCI_EFRNT.20240619.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-20 14:19:33+00:00,0.0004662659775931388,6.331977783702314e-05,1380497,S3M_OLCI_EFRNT.20240620.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-21 13:53:23+00:00,0.0005081126000732183,0.0002424069680273533,1199406,S3M_OLCI_EFRNT.20240621.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-22 13:36:13+00:00,0.0004556878993753344,0.00017194446991197765,1332606,S3M_OLCI_EFRNT.20240622.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-23 13:45:53+00:00,0.0005849507288075984,0.0007919662166386843,1242236,S3M_OLCI_EFRNT.20240623.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-24 14:15:51+00:00,0.0005238872254267335,0.00015039461140986532,1279169,S3M_OLCI_EFRNT.20240624.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-25 13:49:40+00:00,0.0004963258397765458,6.70348308631219e-05,1230264,S3M_OLCI_EFRNT.20240625.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-26 13:35:29+00:00,0.0006678305217064917,0.0003468012437224388,1327325,S3M_OLCI_EFRNT.20240626.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-27 13:42:09+00:00,0.000489829748403281,5.228057489148341e-05,1503267,S3M_OLCI_EFRNT.20240627.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-28 14:12:07+00:00,0.000630617665592581,0.0004291745135560632,1137623,S3M_OLCI_EFRNT.20240628.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-29 13:48:56+00:00,0.0006367346504703164,0.0008256252040155232,1275570,S3M_OLCI_EFRNT.20240629.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-06-30 13:31:46+00:00,0.0006645697285421193,0.0010102072264999151,1584133,S3M_OLCI_EFRNT.20240630.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-01 13:41:24+00:00,0.0003901433083228767,5.000000601285137e-05,1516304,S3M_OLCI_EFRNT.20240701.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-02 14:08:23+00:00,0.0006181519129313529,0.0003517370787449181,1216523,S3M_OLCI_EFRNT.20240702.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-03 13:45:12+00:00,0.0005561779835261405,5.000000601285137e-05,1647632,S3M_OLCI_EFRNT.20240703.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-04 13:54:50+00:00,0.0006769697065465152,0.0006865737377665937,1567619,S3M_OLCI_EFRNT.20240704.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-05 13:37:39+00:00,0.0007277235272340477,0.0010851600673049688,1616809,S3M_OLCI_EFRNT.20240705.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-06 14:04:38+00:00,0.0007292157970368862,0.0005878009833395481,1475741,S3M_OLCI_EFRNT.20240706.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-07 13:44:27+00:00,0.0006452101515606046,0.0001730874355416745,1604999,S3M_OLCI_EFRNT.20240707.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-08 13:51:04+00:00,0.0007632033666595817,0.0008139595738612115,1486552,S3M_OLCI_EFRNT.20240708.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-09 13:36:53+00:00,0.0007661326671950519,0.000726850819773972,1199677,S3M_OLCI_EFRNT.20240709.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-10 14:00:53+00:00,0.0007424266659654677,0.0004856500599998981,1245620,S3M_OLCI_EFRNT.20240710.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-11 13:40:43+00:00,0.0006554917199537158,0.00013293928350321949,1524551,S3M_OLCI_EFRNT.20240711.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-12 13:47:20+00:00,0.000615022552665323,5.000000601285137e-05,1406936,S3M_OLCI_EFRNT.20240712.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-13 13:33:09+00:00,0.0007004629587754607,0.0008121126447804272,1434134,S3M_OLCI_EFRNT.20240713.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-14 13:57:10+00:00,0.0006881632143631577,0.0005183423636481166,1413570,S3M_OLCI_EFRNT.20240714.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-15 13:39:59+00:00,0.0006395658128894866,0.00028116986504755914,1536365,S3M_OLCI_EFRNT.20240715.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-16 13:46:36+00:00,0.0007859308971092105,0.001136093051172793,1702331,S3M_OLCI_EFRNT.20240716.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-17 14:19:37+00:00,0.0009850686183199286,0.002182199852541089,1592633,S3M_OLCI_EFRNT.20240717.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-18 13:53:26+00:00,0.0008868134464137256,0.0013875970616936684,1535997,S3M_OLCI_EFRNT.20240718.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-19 13:36:15+00:00,0.0005955013912171125,5.0000002374872565e-05,1548916,S3M_OLCI_EFRNT.20240719.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-20 13:45:51+00:00,0.0006210205028764904,5.007142317481339e-05,1433310,S3M_OLCI_EFRNT.20240720.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-21 14:15:53+00:00,0.0005444864509627223,5.0000002374872565e-05,1033951,S3M_OLCI_EFRNT.20240721.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-22 13:49:42+00:00,0.0004923211527056992,5.0000002374872565e-05,1286416,S3M_OLCI_EFRNT.20240722.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-23 13:35:31+00:00,0.0005090004415251315,0.00021755509078502655,1654060,S3M_OLCI_EFRNT.20240723.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-24 13:42:05+00:00,0.0005855979979969561,0.0004743040772154927,1492889,S3M_OLCI_EFRNT.20240724.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-25 14:12:08+00:00,0.0005216194549575448,5.0000002374872565e-05,1421720,S3M_OLCI_EFRNT.20240725.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-26 13:48:57+00:00,0.0006097948644310236,0.00012630553101189435,1678636,S3M_OLCI_EFRNT.20240726.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-27 13:31:46+00:00,0.0006691619055345654,0.0008408291614614427,1729550,S3M_OLCI_EFRNT.20240727.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-28 13:41:21+00:00,0.0008563247392885387,0.002044929191470146,1752761,S3M_OLCI_EFRNT.20240728.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-29 14:08:24+00:00,0.0017468746518716216,0.005824052728712559,1402196,S3M_OLCI_EFRNT.20240729.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-30 13:45:13+00:00,0.0009228133712895215,0.002421851735562086,1741818,S3M_OLCI_EFRNT.20240730.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-07-31 13:54:48+00:00,0.0009412086219526827,0.002393979812040925,1923630,S3M_OLCI_EFRNT.20240731.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-01 13:37:37+00:00,0.001080171437934041,0.0029636407271027565,1779799,S3M_OLCI_EFRNT.20240801.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-02 14:04:40+00:00,0.0011108192848041654,0.0031306082382798195,1749881,S3M_OLCI_EFRNT.20240802.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-03 13:44:29+00:00,0.0009457707055844367,0.0019453398417681456,1757542,S3M_OLCI_EFRNT.20240803.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-04 13:51:03+00:00,0.0012259890791028738,0.0038741091266274452,1260764,S3M_OLCI_EFRNT.20240804.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-05 13:36:52+00:00,0.0007919491035863757,0.0017191653605550528,1499547,S3M_OLCI_EFRNT.20240805.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-06 14:00:56+00:00,0.000899040955118835,0.0018110321834683418,1422262,S3M_OLCI_EFRNT.20240806.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-07 13:40:45+00:00,0.0009900234872475266,0.002132637891918421,1631186,S3M_OLCI_EFRNT.20240807.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-08 13:47:18+00:00,0.0011895952047780156,0.0029971995390951633,1476731,S3M_OLCI_EFRNT.20240808.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-09 13:33:07+00:00,0.0012739179655909538,0.0034559452906250954,1537956,S3M_OLCI_EFRNT.20240809.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-10 13:57:11+00:00,0.001408430514857173,0.004614485427737236,1556576,S3M_OLCI_EFRNT.20240810.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-11 13:39:59+00:00,0.0011622273596003652,0.0036735429894179106,1950665,S3M_OLCI_EFRNT.20240811.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-12 13:46:33+00:00,0.0011866409331560135,0.003624682780355215,2117090,S3M_OLCI_EFRNT.20240812.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-13 14:19:35+00:00,0.0011508384486660361,0.0028534741140902042,1911218,S3M_OLCI_EFRNT.20240813.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-14 13:53:25+00:00,0.0008106717723421752,0.0008633373654447496,1860291,S3M_OLCI_EFRNT.20240814.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-15 13:36:14+00:00,0.0007172143668867648,9.146921365754679e-05,1852878,S3M_OLCI_EFRNT.20240815.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-16 13:45:47+00:00,0.0007803732296451926,0.0010130766313523054,1517060,S3M_OLCI_EFRNT.20240816.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-17 14:15:51+00:00,0.0012189619010314345,0.0040046656504273415,1348573,S3M_OLCI_EFRNT.20240817.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-18 13:49:40+00:00,0.0011301410850137472,0.0029100945685058832,1599161,S3M_OLCI_EFRNT.20240818.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-19 13:35:29+00:00,0.0010572278406471014,0.003151844721287489,1754814,S3M_OLCI_EFRNT.20240819.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-20 13:42:03+00:00,0.000954898539930582,0.00225071981549263,1830328,S3M_OLCI_EFRNT.20240820.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-21 14:12:07+00:00,0.0010909322882071137,0.002870424184948206,1945256,S3M_OLCI_EFRNT.20240821.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-22 13:48:56+00:00,0.0007000644691288471,9.682583186076954e-05,1833640,S3M_OLCI_EFRNT.20240822.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-23 13:31:46+00:00,0.0013259869301691651,0.004552368074655533,1530080,S3M_OLCI_EFRNT.20240823.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-24 13:41:18+00:00,0.0010221144184470177,0.0029376009479165077,1485016,S3M_OLCI_EFRNT.20240824.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-25 14:08:24+00:00,0.0009202690562233329,0.0016597487265244126,1797228,S3M_OLCI_EFRNT.20240825.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-26 13:45:13+00:00,0.0010702249128371477,0.0029104948043823242,2061948,S3M_OLCI_EFRNT.20240826.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-27 13:54:44+00:00,0.0012000680435448885,0.00397882703691721,1742285,S3M_OLCI_EFRNT.20240827.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-28 13:37:33+00:00,0.001185040338896215,0.003940667025744915,1570596,S3M_OLCI_EFRNT.20240828.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-29 14:04:40+00:00,0.0011676501017063856,0.003051792737096548,1616097,S3M_OLCI_EFRNT.20240829.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-30 13:44:29+00:00,0.0011488428572192788,0.003579871729016304,1644431,S3M_OLCI_EFRNT.20240830.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-08-31 13:50:59+00:00,0.0014142600120976567,0.004774542525410652,1878505,S3M_OLCI_EFRNT.20240831.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-01 13:36:47+00:00,0.0020317838061600924,0.0068865190260112286,1842773,S3M_OLCI_EFRNT.20240901.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-02 14:00:55+00:00,0.0015784923452883959,0.004981987178325653,1865133,S3M_OLCI_EFRNT.20240902.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-03 13:40:44+00:00,0.0009714137995615602,0.0028021216858178377,2124856,S3M_OLCI_EFRNT.20240903.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-04 13:47:14+00:00,0.0008625370683148503,0.001665903371758759,1714975,S3M_OLCI_EFRNT.20240904.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-06 13:57:10+00:00,0.00204434129409492,0.007006852887570858,1256224,S3M_OLCI_EFRNT.20240906.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-07 13:39:59+00:00,0.0017159893177449703,0.0058713387697935104,1385505,S3M_OLCI_EFRNT.20240907.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-08 13:46:29+00:00,0.0023645712062716484,0.007486139424145222,1994431,S3M_OLCI_EFRNT.20240908.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-09 14:19:36+00:00,0.0015236424515023828,0.005138180684298277,1925520,S3M_OLCI_EFRNT.20240909.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-10 13:53:24+00:00,0.0011422105599194765,0.0034259965177625418,1826518,S3M_OLCI_EFRNT.20240910.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-11 13:36:13+00:00,0.0015344764105975628,0.004640765953809023,2012078,S3M_OLCI_EFRNT.20240911.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-12 13:45:45+00:00,0.00081607949687168,0.001455011311918497,1742290,S3M_OLCI_EFRNT.20240912.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-13 14:15:50+00:00,0.0009759326931089163,0.0022497675381600857,1810289,S3M_OLCI_EFRNT.20240913.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-14 13:49:39+00:00,0.0009912620298564434,0.002606130437925458,1918160,S3M_OLCI_EFRNT.20240914.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-15 13:35:28+00:00,0.0014484712155535817,0.004520130809396505,2014880,S3M_OLCI_EFRNT.20240915.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-16 13:42:01+00:00,0.0009283108520321548,0.0026655313558876514,1746037,S3M_OLCI_EFRNT.20240916.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-17 14:12:05+00:00,0.0014709659153595567,0.004449744708836079,1804598,S3M_OLCI_EFRNT.20240917.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-18 13:48:54+00:00,0.0007999449735507369,0.0011467277072370052,1825674,S3M_OLCI_EFRNT.20240918.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-19 13:31:43+00:00,0.0008768365951254964,0.0016775999683886766,1754372,S3M_OLCI_EFRNT.20240919.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-20 13:41:17+00:00,0.0009897497948259115,0.0023402248043566942,1767034,S3M_OLCI_EFRNT.20240920.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-21 14:08:20+00:00,0.0009924309561029077,0.002255460247397423,1819487,S3M_OLCI_EFRNT.20240921.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-22 13:45:09+00:00,0.0011279720347374678,0.0031772409565746784,1693695,S3M_OLCI_EFRNT.20240922.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-23 13:54:45+00:00,0.0009128531673923135,0.0014430698938667774,1711365,S3M_OLCI_EFRNT.20240923.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-24 13:37:35+00:00,0.001366228680126369,0.0040191542357206345,1490619,S3M_OLCI_EFRNT.20240924.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-25 14:04:36+00:00,0.0023509501479566097,0.007893065921962261,1433379,S3M_OLCI_EFRNT.20240925.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-26 13:44:25+00:00,0.0011379163479432464,0.003077372210100293,1595699,S3M_OLCI_EFRNT.20240926.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-27 13:51:02+00:00,0.0014975812518969178,0.004627864807844162,1890101,S3M_OLCI_EFRNT.20240927.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-28 13:36:51+00:00,0.0013774805702269077,0.004142229910939932,2019462,S3M_OLCI_EFRNT.20240928.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-29 14:00:50+00:00,0.0007813627598807216,0.0017203420866280794,1854129,S3M_OLCI_EFRNT.20240929.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-09-30 13:40:39+00:00,0.0007611393230035901,0.0014873201726004481,1911701,S3M_OLCI_EFRNT.20240930.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-01 13:47:18+00:00,0.0007792268879711628,0.002075931988656521,1626032,S3M_OLCI_EFRNT.20241001.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-02 13:33:07+00:00,0.0008760346099734306,0.001840837299823761,1674512,S3M_OLCI_EFRNT.20241002.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-03 13:57:04+00:00,0.0007990726735442877,0.0012604973744601011,1677700,S3M_OLCI_EFRNT.20241003.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-04 13:39:53+00:00,0.0009458829881623387,0.002459281589835882,1735192,S3M_OLCI_EFRNT.20241004.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
